2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman. Vol. 4;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman;Milo Manara;HP & Giuseppe Bergman. Vol. 5;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Débuter la peinture à l'huile;Henri Senarmont;Iníciese en la pintura al óleo con los grandes maestros;Espagnol;Obelisco;Espagne;Peinture
2007;Les innommables  ;Yann Le Pennetier;Los innombrables;Espagnol;Ricardo Esteban Plaza;Espagne;Bandes dessinées
2007;La Rose d'York;Juliette Benzoni;La rosa de York;Espagnol;Ediciones B;Espagne;Fiction
2007;Koma;Frederik Peeters;Koma;Espagnol;Ricardo Esteban Plaza;Espagne;Bandes dessinées
2007;Koma Tome 3;Frederik Peeters;Como en los westerns;Espagnol;Ricardo Esteban Plaza;Espagne;Bandes dessinées
2007;Arthur dans le Roman de Brut;Wace;Libro del rey Arturo;Espagnol;Universidad de Valladolid, Secretariado de Publicaciones e Intercambio Cultural;Espagne;Théâtre
2007;Manuel familial des médecines alternatives;Alexandre Strasny;Manual familiar de las medicinas alternativas;Espagnol;De Vecchi;Espagne;Médecine
2007;On s'habille;Nadine Rouvière;¡Me visto!;Espagnol;Imaginarium (Step Two);Espagne;0-7 ans
2007;Les mille et une nuits;Anonyme;Las mil y una noches;Espagnol;Edhasa;Espagne;Fiction
2007;Les mille et une nuits;Anonyme;Las mil y una noches;Espagnol;Cátedra;Espagne;Fiction
2007;Monde Maya;- Collectif;Mundo maya;Espagnol;Grupo Anaya;Espagne;Géographie
2007;La pomme de terre;Chantal De Rosamel;Las patatas;Espagnol;De Vecchi;Espagne;
2007;Pliage de serviettes;Amandine Dardenne;Plegado de servilletas;Espagnol;Reditar Libros;Espagne;
2007;Ring Circus Tome 4;Cyril Pedrosa;Ring Circus 4, Los revolucionarios;Espagnol;Norma;Espagne;Bandes dessinées
2007;Les Romains Tome 1 Spartacus;;Espartaco : la rebelión de los esclavos;Espagnol;Alianza Editorial;Espagne;Fiction
2007;Scoubidous;Amandine Dardenne;Scoubidous;Espagnol;Reditar Libros;Espagne;
2007;Gaston Numero 8 ;André Franquin;Tomás el gafe. Volumen 8;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Gaston Numero 7  ;André Franquin;Tomás el gafe. Volumen 7;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Totendom;Gabriel Delmas;Totendom;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Totendom Tome 1;Gabriel Delmas;Totendom. Volumen 1;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Route de nuit;Clément Rosset;Travesía nocturna: episodios clínicos;Espagnol;Elipsis;Espagne;Fiction
2007;Utiliser le stress pour réussir sa vie;Isabelle Filliozat;Utilice el estrés para ser feliz;Espagnol;De Vecchi;Espagne;Psychologie
2007;Valle della Loira;- Collectif;Valle del Loira;Espagnol;Grupo Anaya;Espagne;Tourisme
2007;Vatican 2035;Pietro De Paoli;Vaticano 2035;Espagnol;Debolsillo;Espagne;Fiction
2007;Vendues !;Zana Muhsen;Vendidas;Espagnol;Seix Barral;Espagne;Biographie
2007;Véra et autres contes cruels;Auguste de Villiers de L'Isle-Adam;Vera y otros cuentos crueles;Espagnol;Alianza Editorial;Espagne;Fiction
2007;Villa Amalia;Pascal Quignard;Villa Amalia;Espagnol;Espasa;Espagne;Fiction
2007;La carotte;Chantal De Rosamel;Las zanahorias;Espagnol;De Vecchi;Espagne;
2007;Mon encyclo de la ferme;Aurélie Saillard;Petita enciclopèdia de la granja;Catalan;Cruïlla;Espagne;0-7 ans
2007;Tambour fait son cirque;;El Tamborí fa d'artista de circ;Catalan;Combel;Espagne;0-7 ans
2007;Les Animaux de l'Extrême;;La vida en els extrems;Catalan;Combel;Espagne;7-12 ans
2007;Une grand-mère un peu sorcière;Nathalie Dieterlié;Una àvia una mica bruixa;Catalan;Combel;Espagne;0-7 ans
2007;Mamans du monde;Anne Lauprete;Mamás del mundo;Espagnol;La Galera;Espagne;Photographie
2007;Mamans du monde;Anne Lauprete;Mares del món;Catalan;La Galera;Espagne;Jeunesse
2007;Ma p'tite couche;Armelle Modéré;El meu bolquer;Catalan;Corimbo;Espagne;0-7 ans
2007;Ma p'tite couche;Armelle Modéré;Mi pañal;Espagnol;Corimbo;Espagne;0-7 ans
2007;Une nuit dans la forêt;Philippe Bertrand;Una nit al bosc;Catalan;Cruïlla;Espagne;0-7 ans
2007;Une nuit dans la forêt;Philippe Bertrand;Una noche en el bosque;Espagnol;Ediciones SM;Espagne;0-7 ans
2007;Celle qui arriva voilée;Catalina Maroselli-Matteoli;La sefardita;Catalan;Pagès;Espagne;Fiction
2007;Le pied de momie;Théophile Gautier;El peu de la mòmia;Catalan;Bromera;Espagne;Fiction
2007;Le retour à la terre ;Manu Larcenet;El retorn a la terra 3, L'ample món;Catalan;Bang;Espagne;Bandes dessinées
2007;La tour de la défense;Copi;La torre de la défense;Catalan;Fundació Teatre Lliure, Teatre Públic de Barcelona;Espagne;Théâtre
2007;Qu'est-ce que ça sent dans ta chambre?;Daniel Marcelli;¿A qué huele en tu habitación?;Espagnol;De Vecchi;Espagne;Psychologie
2007;L'anneau des 7 mondes Tome 3;Davide Turotti;El anillo de los 7 mundos 3, Los piratas de Heliópolis;Espagnol;Norma;Espagne;Bandes dessinées
2007;La civilisation des arabes;Gustave Le Bon;Los árabes : historia, civilización, cultura;Espagnol;Abraxas;Espagne;Histoire
2007;L'arbre, le loir et les oiseaux;Iela Mari;As estacións;Galicien;Kalandraka;Espagne;Jeunesse
2007;Regarde la peinture à travers les siècles;Caroline Desnoëttes;Mirar a pintura a través dos séculos;Galicien;Faktoría K de Libros;Espagne;Peinture
2007;Attention à la marche !;Anne-Claire Lévêque;Mira que paso!;Galicien;Kalandraka;Espagne;Jeunesse
2007;Rocambole;Pierre Alexis de Ponson du Terrail;Las aventuras de Rocambole;Espagnol;Ediciones B;Espagne;Fiction
2007;Rocambole;Pierre Alexis de Ponson du Terrail;Las aventuras de Rocambole;Espagnol;Ediciones B;Espagne;Fiction
2007;Rocambole, Les Drames de Paris;Pierre Alexis de Ponson du Terrail;Los dramas de París;Espagnol;Ediciones B;Espagne;Fiction
2007;Bleu panique;Catherine Clément;Azul acero;Espagnol;Styria;Espagne;Fiction
2007;Barbapapa. Le Jardin;Talus Taylor;Barbapapá. El jardín;Espagnol;Coco Books;Espagne;0-7 ans
2007;Barbapapa. La Cuisine;Talus Taylor;Barbapapá. La cocina;Espagnol;Coco Books;Espagne;0-7 ans
2007;Barbapapa. Les puces;Talus Taylor;Barbapapá. Las pulgas;Espagnol;Coco Books;Espagne;0-7 ans
2007;Barbapapa. Les Animaux;Talus Taylor;Barbapapá. Los animales;Espagnol;Coco Books;Espagne;0-7 ans
2007;Barbapapa. Les Oeufs;Talus Taylor;Barbapapá. Los huevos;Espagnol;Coco Books;Espagne;0-7 ans
2007;Le bébé est un mammifère;Michel Odent;El bebé es un mamífero;Français;Ob Stare;Espagne;Médecine
2007;La Belle du temple hanté;Chongrui  Nie;La bella del templo encantado;Espagnol;Iced Lands Books;Espagne;Bandes dessinées
2007;Traité des cinq roues;Musashi Miyamoto;Tratado de las cinco ruedas , El arte de la guerra;Espagnol;Grupo RBA;Espagne;Religions
2007;Bouncer Tome 5;François Boucq;Bouncer 5, La presa de los lobos;Espagnol;Norma;Espagne;Bandes dessinées
2007;La Face karchée de Sarkozy Tome 1;Philippe Cohen;La cara oculta de Sarkozy;Espagnol;Editores de Tebeos;Espagne;Bandes dessinées
2007;J'ai vécu pour un rêve;María Rosa Cutrufelli;La ciudadana : Olympe de Gouges, la mujer vivió por un sueño;Espagnol;Umbriel;Espagne;Fiction
2007;Abrégé des dix livres d'architecture de Vitruve;Claude Perrault;Compendio de los diez libros de arquitectura de Vitruvio;Espagnol;Extramuros;Espagne;Architecture
2007;La culture des herbes de la cuisine;Magali Martija-Ochoa;Cultive en casa hierbas aromáticas;Espagnol;De Vecchi;Espagne;Art de vivre
2007;Le Diamant de Gould;Michel Bolzinger;Diamante de Gould;Espagnol;De Vecchi;Espagne;Art de vivre
2007;Présent passé, passé présent;Eugène Ionesco;Diarios en pedazos : presente pasado, pasado presente;Espagnol;Páginas de Espuma;Espagne;Autobiographie
2007;Les brumes d'Asceltis Tome 3;Nicolas Jarry;Elya, las brumas de Asceltis 3, El rey Akoreno;Espagnol;Rossell Fantasy Works;Espagne;Bandes dessinées
2007;Le Scorpion Tome 7;Marini;El Escorpión 7, En el nombre del padre;Espagnol;Norma;Espagne;Bandes dessinées
2007;Le Scorpion Tome 7;Marini;El Escorpión 7, En el nombre del padre;Espagnol;Norma;Espagne;Bandes dessinées
2007;Les scorpions;Marie-Sophie Germain;Los escorpiones;Espagnol;De Vecchi;Espagne;Généralités
2007;Ecrits sur la musique;Jean-Jacques Rousseau;Escritos sobre música;Espagnol;Universitat de València;Espagne;Musique
2007;L'Esprit Saint viendra sur toi;Simon Decloux;El Espíritu Santo vendrá sobre tí : ejercicios de ocho días con San Lucas;Espagnol;Sal Terrae;Espagne;Religion
2007;Esthétiques de la nature;Pere Salabert;Estética plural de la naturaleza;Espagnol;Laertes;Espagne;Essais
2007;Etudes sur l'hindouisme;René Guénon;Estudios sobre el hinduismo;Espagnol;Vía Directa;Espagne;Religions
2007;L'Europe de l'extrême droite - De 1945 à nos jours;- Collectif;La extrema derecha en Europa desde 1945 a nuestros días;Espagnol;Tecnos;Espagne;Politique
2007;La flûte traversière;Isabelle Ory;La flauta travesera = Il flauto travesero;Espagnol;Dasi Flautas;Espagne;Musique
2007;La flûte traversière;Isabelle Ory;La flauta travesera = Il flauto travesero;Espagnol;Dasi Flautas;Espagne;Musique
2007;La flûte traversière;Isabelle Ory;La flauta travesera = Il flauto travesero V. 2;Espagnol;Dasi Flautas;Espagne;Musique
2007;La flûte traversière;Isabelle Ory;La flauta travesera = Il flauto travesero V. 3;Espagnol;Dasi Flautas;Espagne;Musique
2007;La flûte traversière;Isabelle Ory;La flauta travesera = Il flauto travesero. Vol. 1;Espagnol;Dasi Flautas;Espagne;Musique
2013;Le Sermon sur la chute de Rome;Jérôme Ferrari;O sermão sobre a queda de Roma;Portugais;Editora 34;Brésil;Fiction
2012;HHhH;Laurent Binet;HHhH;Portugais;Companhia das Letras;Brésil;Fiction
2007;Freddy Lombard Tome 1;Yves Chaland;Freddy Lombard 1;Espagnol;Editores de Tebeos;Espagne;Bandes dessinées
2007;Mémoire de la French Lines;Aymeric Perroy;Gigantes del Atlántico : los paquebotes de la French Line;Espagnol;Pentagraf Impresores;Espagne;Sciences et Techniques
2007;Les chroniques de Magon Tome 4;Guillaume Lapeyre;Giss crónicas de Magón 4, Exilio;Espagnol;Rossell Fantasy Works;Espagne;Bandes dessinées
2007;Courts métrages;Milo Manara;Historias cortas;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;HP et Giuseppe Bergman - La Route de Macondo;Milo Manara;HP & Giuseppe Bergman 2. La ruta de Macondo;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Les insectes de mon jardin;Emmanuel Chanut;Los insectos de mi jardín;Espagnol;Ediciones SM;Espagne;7-12 ans
2007;Les intellectuels en France;Pascal Ory;Los intelectuales en Francia : del caso Dreyfus a nuestros días;Espagnol;Universitat de València;Espagne;Histoire
2007;Blueberry Tome 15: La Sirène de Vera Cruz;Francois Corteggiani;Blueberry 47. La sirena de Veracruz;Espagnol;Norma;Espagne;Bandes dessinées
2007;Le Lama blanc;Alejandro Jodorowsky;El lama blanco;Espagnol;Rossell Fantasy Works;Espagne;Bandes dessinées
2007;La légende de Robin des Bois;Manu Larcenet;La leyenda de Robin de los Bosques;Espagnol;Norma;Espagne;Bandes dessinées
2007;Azur & Asmar - Livre-théâtre;Michel Ocelot;El libro-teatro de Azur y Asmar;Espagnol;Ediciones SM;Espagne;7-12 ans
2007;Lupus;Frederik Peeters;Lupus;Espagnol;Astiberri;Espagne;Bandes dessinées
2008;Lupus;Frederik Peeters;Lupus;Espagnol;Astiberri;Espagne;Bandes dessinées
2007;Lupus Tome 4;Frederik Peeters;Lupus Volumen 4;Espagnol;Astiberri;Espagne;Bandes dessinées
2007;Luuna Tome 3;Didier Crisse;Luuna 3, Tras las huellas de Oh-Mah-Ah;Espagnol;Norma;Espagne;Bandes dessinées
2007;Mabo et la hyène;Caroline Palayer;Mabo y la hiena;Espagnol;Ediciones SM;Espagne;0-7 ans
2007;La malédiction du parapluie;Lewis Trondheim;La maldición del paraguas;Espagnol;Sinsentido;Espagne;Bandes dessinées
2007;L'héritière de l'abbé Saunière;Jean-Michel Thibaux;El misterio del Priorato de Sión;Espagnol;Círculo de lectores;Espagne;Fiction
2007;L'héritière de l'abbé Saunière;Jean-Michel Thibaux;El misterio del Priorato de Sión;Espagnol;Planeta DeAgostini;Espagne;Fiction
2007;Mozart Tome 3 ;Christian Jacq;Mozart III. El hermano del fuego;Espéranto;Planeta;Espagne;Fiction
2007;Femmes de lumière;Rachel Cartier;Mujeres de luz : dos expertos sobre la muerte y el morir nos enseñan acerca de los misterios de la vida y del vivir;Espagnol;Luciérnaga;Espagne;Littérature
2007;Les Olives Noires Tome 1;Joann Sfar;Las olivas negras 1, Por qué esta noche es diferente de otras noches;Espagnol;Kraken;Espagne;Bandes dessinées
2007;Prier 7 jours avec l'Evangile;Pierre Debergé;Orar 7 días con el Evangelio de Lucas;Espagnol;Monte Carmelo;Espagne;Religion
2007;Le Berger qui voulait un enfant avec 1 CD audio;Chloé Gabrielli;El pastor que deseaba ser padre;Espagnol;Ediciones SM;Espagne;0-7 ans
2007;Péma Ling Tome 1;George Bess;Pema Ling 1, Lágrimas y sangre;Espagnol;Norma;Espagne;Bandes dessinées
2007;Le Petit Spirou Tome 3;Manu Larcenet;El pequeño Spirou : pero, ¿qué estás haciendo?;Espagnol;Kraken;Espagne;Bandes dessinées
2007;La princesse de lumière: La sultane vénitienne;Jean-Michel Thibaux;La princesa de la luz 2. La sultana de Venecia;Espagnol;Roca;Espagne;Fiction
2007;Nestor Burma, Une gueule de bois en plomb;Léo Malet;Nestor Burma 6. Una resaca de cuidado;Espagnol;Norma;Espagne;Bandes dessinées
2007;Vous êtes des dieux;Omraam Mikhaël Aïvanhov;Sois dioses;Espagnol;Asociación Prosveta;Espagne;Philosophie
2007;Thorgal Tome 29 Le Sacrifice;Grzegorz Rosiński;Thorgal 29, El sacrificio;Espagnol;Norma;Espagne;Bandes dessinées
2007;El Titiritero de Babel;Jansain Jansain;El titiritero de Babel;Espagnol;Saure;Espagne;Bandes dessinées
2007;Gaston Tome 9 Le cas Lagaffe;André Franquin;Tomás el gafe. Tomo 9;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Gaston Tome 10 Gaston nous gâte;André Franquin;Tomás el gafe. Tomo 10;Espagnol;Planeta DeAgostini;Espagne;Bandes dessinées
2007;Petite vie de saint Augustin;Bernard Sesé;Vida de San Agustín;Espagnol;San Pablo;Espagne;Religion
2007;La volupté;Blutch;La voluptuosidad;Espagnol;Ponent Mon;Espagne;Bandes dessinées
2007;Pour mettre ses enfants au lit... et qu'ils y restent;Emmanuelle Rémond;10 trucos de padres para ayudar a dormir a sus hijos de un tirón;Espagnol;Sfera Editores;Espagne;Généralités
2007;On attend tous bébé;Aline Goldschmidt;El álbum del bebé : un álbum para completar en familia antes y después del nacimiento;Espagnol;San Pablo;Espagne;Art de vivre
2007;L'Atlas du Monde diplomatique;- Collectif;El atlas de Le Monde diplomatique, edición española 2003;Espagnol;Cybermonde S.L.;Espagne;Politique
2007;L'Atlas du Monde diplomatique;- Collectif;El atlas de Le Monde diplomatique, edición española 2006;Espagnol;Cybermonde S.L.;Espagne;Politique
2007;L'Atlas du Monde diplomatique;- Collectif;El atlas de Le Monde Diplomatique : edición española 2006;Espagnol;Cybermonde S.L.;Espagne;Politique
2007;Atlas histoire naturelle des Illes Canaries;- Collectif;Atlas histoire naturelle des Illes Canaries;Espagnol;Fundación Canaria Mapfre Guanarteme;Espagne;Géographie
2007;Osez les nouveaux jeux érotiques;Dominique Saint-Lambert;Atrévete... con los nuevos juegos eróticos;Espagnol;Robinbook;Espagne;Art de vivre
2007;Belle du silence;Brenda Costa;Bella del silencio;Espagnol;Styria;Espagne;Fiction
2007;La clef essentielle pour résoudre les problèmes de l'existence;Omraam Mikhaël Aïvanhov;La clave esencial;Espagnol;Asociación Prosveta;Espagne;Philosophie
2007;La Guilde de la mer Tome 2 ;Nancy Peña;La cofradía del mar 2. Punto entredós;Espagnol;Dibbuks;Espagne;Bandes dessinées
2007;Crise de mots;Daniel Blanchard;Crisis de palabras : notas a partir de Cornelius Castoriadis y Guy Debord;Espagnol;A. Machado Libros;Espagne;Littérature
2007;Physiologie articulaire - Tome 2, Membre inférieur;Ibrahim Adalbert Kapandji;Fisiología articular. Tomo 2. Miembro inferior.;Espagnol;Médica Panamericana;Espagne;Médecine
2007;Quand mon chat était petit;Gilles Bachelet;Cuando mi gato era pequeño;Espagnol;RBA Libros;Espagne;Jeunesse
2007;Le guide de la silhouette;Marc Runge;Cuida tu cuerpo;Espagnol;Robinbook;Espagne;Art de vivre
2007;De Cape et de Crocs Tome 3;Jean-Luc Masbou;De capa y colmillos 3, El archipiélago del peligro;Espagnol;Norma;Espagne;Bandes dessinées
2007;Débat de folie et d'amour;Louise Labé;Debate de locura y amor;Espagnol;Adamaramada;Espagne;Littérature
2007;La dynamique des groupes restreints;ديديه أنزيو;La dinámica de los grupos pequeños;Espagnol;Biblioteca Nueva;Espagne;Psychologie
2007;Les bâtisseurs du ciel Tome 1;Jean-Pierre Luminet;El enigma de Copérnico;Espagnol;Ediciones B;Espagne;Fiction
2007;Alors?;Kitty غروثار;¿Entonces?;Espagnol;Corimbo;Espagne;Jeunesse
2007;Gil St-André Tome 8;Sylvain Vallée;Gil St. André 8;Espagnol;Editores de Tebeos;Espagne;Bandes dessinées
2007;Le grand livre du bar et des cocktails;Fernando Castellon;El gran libro de los cócteles;Espagnol;El Drac;Espagne;Art de vivre
2007;Petite méthode pour interpréter soi-même ses rêves;Hélène Renard;Interprete usted mismo sus sueños;Espagnol;De Vecchi;Espagne;Généralités
2007;Invention de l'hystérie - Charcot et l'iconographie photographique de la Salpêtrière;Georges Didi-Huberman;La invención de la histeria : Charcot y la iconografía fotográfica de la Salpêtrière;Espagnol;Cátedra;Espagne;Arts
2007;Le jardin de babaï;Mandana Sadat;El jardín de Babaï;Espagnol;Kókinos;Espagne;Fiction
2007;Jean Dubuffet - Oeuvres, écrits, entretiens;Valerie Da Costa;Jean Dubuffet : obras, escritos, entrevistas;Français;Polígrafa;Espagne;Arts
2007;Jeu de piste à Volubilis;;Juego de pistas en Volubilis;Espagnol;Kókinos;Espagne;Jeunesse
2007;The Labyrinth Tarot;Luis Royo Navarro;The Labyrinth Tarot;Espagnol;Norma;Espagne;Bandes dessinées
2007;Méthode de nomenclature chimique;Antoine-François Fourcroy;Lecciones elementales de chimia;Espagnol;Extramuros;Espagne;Sciences et Techniques
2007;Les lumières de l'Amalou Tome 3;Claire Wendling;Las luces de Amalou 3, El pueblo torcido;Espagnol;Norma;Espagne;Bandes dessinées
2007;Le Marquis d'Anaon Tome 1;Matthieu Bonhomme;El marqués de Anaon 1, La isla de Brac;Espagnol;Norma;Espagne;Bandes dessinées
2007;La Mélodie secrète;Trinh Xuan Thuan;La melodía secreta: y el hombre creó el universo;Espagnol;El Viejo Topo;Espagne;Philosophie
2007;Le roman des pyramides Tome 2;Guy Rachet;El sueño de Keops;Espagnol;Grupo RBA;Espagne;Fiction
2007;Orbital Tome 1;Sylvain Runberg;Orbital 1, Cicatrices;Espagnol;Norma;Espagne;Bandes dessinées
2007;Petit manuel à l'usage des grands-parents qui prennent leur rôle à coeur;Etienne Choppy;Pequeño manual para abuelos;Espagnol;De Vecchi;Espagne;Psychologie
2007;Les sales blagues de l'écho - Tome 1;Philippe Vuillemin;Políticamente inaceptable 1;Espagnol;Norma;Espagne;Bandes dessinées
2007;L'Auberge du bout du Monde Tome 3;Tiburce Oger;La posada del fin del mundo 3, Los murmullos del alba;Espagnol;Norma;Espagne;Bandes dessinées
2007;Raoul de Cambrai - Chanson de geste du XIIe siècle;Anonyme;Raúl de Cambrai : cantar de gesta francés;Espagnol;Siruela;Espagne;Poésie
2007;Obésité - Etat d'urgence;Monique Laroque-Medina;Renuncia a la obesidad;Espagnol;De Vecchi;Espagne;Art de vivre
2007;Georges le Rouge-Gorge;Antoon Krings;Rodolfo Petirrojo;Espagnol;Art Blume;Espagne;0-7 ans
2007;Monsieur Jean, Inventaire avant travaux;;El señor Jean 6, Hora de hacer balance;Espagnol;Norma;Espagne;Bandes dessinées
2007;Tam-tam couleurs;Caroline Desnoëttes;Tam-tam colores;Français;Luis Vives;Espagne;Jeunesse
2007;Tirya - Le complot du Nil;Alain Surget;Tirya. El complot del Nilo;Espagnol;Puck;Espagne;Jeunesse
2007;Mon corps : cent mille milliards de cellules;Laurent Degos;Tu cuerpo : 100 billones de células;Espagnol;Oniro;Espagne;Jeunesse
2007;Ulysse Coffret 3 volumes;Sébastien Ferran;Ulises;Espagnol;Sexto Piso;Espagne;Bandes dessinées
2007;Ulysse Coffret 3 volumes;Sébastien Ferran;Ulises;Espagnol;Sexto Piso;Espagne;Bandes dessinées
2007;Ulysse : La malédiction de Poséidon;Sébastien Ferran;Ulises. Primera parte: La maldición de Poseidón;Espagnol;Sexto Piso;Espagne;Bandes dessinées
2007;Jacques Maximin cuisine les légumes;Martine Jolly;Vademécum de las legumbres y hortalizas;Espagnol;Timun Mas;Espagne;Art de vivre
2007;Versace;Richard Martin;Versace;Espagnol;Polígrafa;Espagne;Arts
2007;Voyages extraordinaires;Jules Verne;Viajes extraordinarios;Espagnol;Club Internacional del Libro;Espagne;Fiction
2007;Les Indes noires;Jules Verne;Las Indias negras;Espagnol;Club Internacional del Libro;Espagne;Fiction
2007;Les cinq cents millions de la Bégum;Jules Verne;Los quinientos millones de la Begun;Espagnol;Club Internacional del Libro;Espagne;Fiction
2007;L'analyse narrative des récits de l'Ancien Testament;Jean-Louis Ska;Análisis narrativo de relatos del Antiguo Testamento;Espagnol;Verbo Divino;Espagne;Religion
2007;Le pari biographique;François Dosse;La apuesta biográfica : escribir una vida;Espagnol;Universitat de València;Espagne;Histoire
2007;Barabbas;Pär Lagerkvist;Barrabás;Espagnol;Encuentro;Espagne;Fiction
2007;b720MN19;Fermín Vázquez;b720MN19;Espagnol;Lumaca Kess;Espagne;Architecture
2007;Les serins;Emmanuelle Figueras;Los canarios;Espagnol;De Vecchi;Espagne;Généralités
2007;La malle Sanderson;Jean-Claude Gotting;El cofre de Sanderson;Espagnol;Sinsentido;Espagne;Bandes dessinées
2007;Le Coran-Textes choisis en rapport avec la Bible;Jacques Jomier;El Corán: textos escogidos en relación con la Biblia;Espagnol;Verbo Divino;Espagne;Religions
2007;Le Coton de Tuléar;Brabant-Brkic Brabant-Brkic;El coton de Tuléar;Espagnol;De Vecchi;Espagne;Généralités
2007;Les contes de Perrault;Charles Perrault;Los cuentos de Perrault;Espagnol;Atlas;Espagne;Fiction
2007;Corps et esprit;Collectif;Cuerpomente;Espagnol;Grupo RBA;Espagne;Médecine
2007;Cours d'aïkido;Pascal Douté;Curso de aikido;Espagnol;De Vecchi;Espagne;Sport
2007;Le sport en folie;Jacques Lerouge;Los deportes a lo loco;Espagnol;Ediciones SM;Espagne;7-12 ans
2007;La Dynastie Agnelli;Pierre de Gasquet;La dinastía Agnelli;Espagnol;LID Editorial Empresarial;Espagne;Biographie
2007;L'encyclopédie de l'éducation du chien;Raymond Barthel;La enciclopedia de educación del perro;Espagnol;De Vecchi;Espagne;Généralités
2007;Seras-tu là ?;Guillaume Musso;¿Estarás ahí?;Espagnol;Maeva;Espagne;Fiction
2007;Le chien de berger de Catalogne;Sylvie Renaud;El gos d'atura català;Espagnol;De Vecchi;Espagne;Généralités
2007;Les grandes fêtes des chrétiens;Élodie Maurot;Las grandes fiestas cristianas;Espagnol;San Pablo;Espagne;Religion
2007;Herculine Barbin, dite Alexina B.;Michel Foucault;Herculine Barbin llamada Alexina B;Espagnol;Talasa;Espagne;Sciences sociales
2007;Ibiza et Formentera;Collectif;Ibiza y Formentera;Espagnol;Ediciones B;Espagne;Tourisme
;Débuter le pastel;Henri Senarmont;Iníciese en la pintura al pastel con los grandes maestros;Espagnol;;;Peinture
2007;Istambul;Collectif;Istambul : plano-guía;Espagnol;Ediciones B;Espagne;Tourisme
2007;Les judéo-chrétiens: des témoins oubliés;Jean-Pierre Lémonon;Los judeocristianos : testigos olvidados;Espagnol;Verbo Divino;Espagne;Religion
2007;Klezmer Tome 2;Joann Sfar;Klezmer 2, Feliz aniversario, Scylla;Espagnol;Norma;Espagne;Bandes dessinées
2007;Marcel, premier dialogue de la cité harmonieuse;Charles Péguy;Marcel, primer diálogo de la ciudad armoniosa;Espagnol;Nuevo Inicio;Espagne;Littérature
2007;Marrakech;Collectif;Marrakech : plano-guía;Espagnol;Ediciones B;Espagne;Tourisme
2007;Mayam Tome 3;Daniel Koller;Mayam 3, Las ruinas de Dios;Espagnol;Norma;Espagne;Bandes dessinées
2007;Donjon Potron-Minet Tome 84;Joann Sfar;La mazmorra amanecer 84, Después de la lluvia;Espagnol;Norma;Espagne;Bandes dessinées
2007;La médecine des anciens;David Planis-Campy;La medicina de los antiguos;Espagnol;Tritemio;Espagne;Médecine
2007;Médecine spagyrique, ou Art médical spagyrique;Johan Pharamund Rhumelius;Medicina spagyrica o Arte médico spagyrico;Espagnol;Tritemio;Espagne;Médecine
2007;Mémoires du Général Hugo;Léopold Hugo;Memorias del General Hugo;Espagnol;Renacimiento;Espagne;Histoire
2007;Milan;Collectif;Milán : plano-guía;Espagnol;Ediciones B;Espagne;Tourisme
2007;Les Mystères de Iesod;Omraam Mikhaël Aïvanhov;Los misterios de Iesod;Espagnol;Asociación Prosveta Española;Espagne;Philosophie
2007;L'approche en service social: Intervention aupres des personnes et des familles;Mathilde Du Ranquet;Los modelos en trabajo social : intervención con personas y familias;Espagnol;Siglo XXI de España;Espagne;Sciences Humaines et Sociales
2007;Les Mouvements du Bonheur;Yves Réquéna;Movimientos para la felicidad : Wu Dang Qi Gong;Espagnol;Libros de la Liebre de Marzo;Espagne;Médecine
2007;Née quelque part;;Nacida en cualquier parte;Espagnol;Editores de Tebeos;Espagne;Bandes dessinées
2007;Nabarra: Ou, Quand les Basques avaient des rois;Pierre Narbaitz;Navarra o Cuando los vascos tenían reyes;Espagnol;Txalaparta;Espagne;Histoire
2007;Nicolas de Staël;Jean-Louis Prat de Staël;Nicolas de Staël;Espagnol;Fundació Catalunya - La Pedrera;Espagne;Peinture
