2010,ARGENTINE,Viveiros de Castro Eduardo,Métaphysiques cannibales,PUF,Ed. Katz,1300.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Lejonc Régis,Quelles couleurs !,Thierry Magnier,Ed. La Marca,1050.0,Jeunesse,espagnol (Argentine)
2010,ARGENTINE,Césaire Aimé,Une tempête,Édition du Seuil,El 8vo. loco,450.0,Littérature / Fiction,espagnol (Argentine)
2010,ARGENTINE,Allouch Jean,L'Amour Lacan,EPEL,Ed. El Cuenco de Plata,1500.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Jauffret Régis,Ce que c'est que l'amour et autres microfictions,Gallimard,Ed. Dedalus,600.0,Littérature / Fiction,espagnol (Argentine)
2010,ARGENTINE,Labrousse Alain,Gépolitique des drogues,PUF,Ediciones Trilce,1500.0,Documents / Essais d'actualité,espagnol (Argentine)
2010,ARGENTINE,Rosset Clément,La Philosophie tragique,PUF,Ed. El Cuenco de Plata,1000.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Rosset Clément,Le Monde et ses remèdes,PUF,Ed. El Cuenco de Plata,1000.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Finkeilkraut Alain,Un cœur intelligent,Stock,Leviatan,800.0,Documents / Essais d'actualité,espagnol (Argentine)
2011,ARGENTINE,Jullier Laurent et Leveratto Jean-Marc ,Cinéphiles et cinéphilie,Armand Colin,La Marca,1000.0,Arts,espagnol (Argentine)
2011,ARGENTINE,Aumont Jacques ,Le cinéma et la mise en scène,Armand Colin,Ediciones Colihue,1200.0,Arts,espagnol (Argentine)
2011,ARGENTINE,Copi,Théâtre 1. La tour de défense. la journée d'une rêveuse. La nuit de Madame Lucienne. Une visite inopportune,Christian Bourgois,El cuenco de plata,1000.0,Théâtre,espagnol (Argentine)
2011,ARGENTINE,Simondon Gilbert,Cours sur la perception.T.1,Édition de la Transparence,Cactus,1500.0,SHS / Philosophie / Religion,espagnol (Argentine)
2011,ARGENTINE,Heams-Ogus Thomas ,Cent Seize Chinois et quelques,Édition du Seuil,Manantial,1000.0,Littérature / Fiction,espagnol (Argentine)
2011,ARGENTINE,Guibert Hervé,Cytomégalovirus,Édition du Seuil,Beatriz Viterbo,1185.0,Littérature / Autobiographie / Biographie / Correspondance / Journal,espagnol (Argentine)
2011,ARGENTINE,Berman Antoine,La traduction et la lettre ou l'auberge du lointain,Édition du Seuil,Dedalus,1600.0,Littérature / Essai,espagnol (Argentine)
2011,ARGENTINE,Revel Judith,"Foucault, une pensée du discontinu",Librairie Arthème Fayard,Amorrortu Editores,2500.0,SHS / Philosophie / Religion,espagnol (Argentine)
2011,ARGENTINE,Ansermet François et Magistretti Pierre ,Les énigmes du plaisir,Odile Jacob,Katz editores,1500.0,SHS / Psychologie / Psychanalyse,espagnol (Argentine)
2011,ARGENTINE,Desjours Christophe ,Travail vivant (2 tomes),Payot & Rivages,Editorial TopÌa,1000.0,SHS / Psychologie / Psychanalyse,espagnol (Argentine)
2011,ARGENTINE,Dubet François ,À quoi sert vraiment un sociologue ,Armand Colin,Ed. Siglo XXI editores,1605.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2011,ARGENTINE,Gardies René ,Comprendre le cinéma et les images,Armand Colin,La Marca,1000.0,Arts,espagnol (Argentine)
2011,ARGENTINE,Quignard Pascal ,La Haine de la musique,Calmann-Lévy,Ed. Cuenco de Plata SRL,1400.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2011,ARGENTINE,Wajcman Gérard ,L'Œil absolu,Denoël,Manantial,1000.0,SHS / Psychologie / Psychanalyse,espagnol (Argentine)
2011,ARGENTINE,Volodine Antoine,Alto solo ,Édition de Minuit,Adriana Hidalgo,1500.0,Littérature / Fiction,espagnol (Argentine)
2011,ARGENTINE,Lapoujade David,Puissances du temps,Édition de Minuit,Cactus,700.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2011,ARGENTINE,Sarde Michèle ,Histoire d'Eurydice pendant la remontée,Édition du Seuil,Editorial Cuarto Propio (Chili) + Dedalus (Argentine),1300.0,Littérature / Fiction,espagnol (Argentine)
2011,ARGENTINE,Autin-Grenier Pierre,C'est tous les jours comme ça,Finitude,Dedalus (Argentine) + Cuarto Propio (Chili),600.0,Littérature / Fiction,espagnol (Argentine)
2011,ARGENTINE,Vaneigem Raoul,Ni pardon ni talion,La Découverte,La Marca,804.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2011,ARGENTINE,Nancy Jean-Luc,La Ville au loin,La Phocide,Manantial,800.0,SHS / Philosophie / Religion,espagnol (Argentine)
2011,ARGENTINE,Simondon Gilbert,Imagination et invention,Les Éditions de la transparence,Cactus,1000.0,SHS / Philosophie / Religion,espagnol (Argentine)
2011,ARGENTINE,Iacub Marcela ,Confessions d'une mangeuse de viande ,Librairie Arthème Fayard,Capital Intelectual,1500.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2011,ARGENTINE,Darrieussecq Marie,Zoo,P.O.L,Ed. Cuenco de Plata SRL,1500.0,Littérature / Fiction,espagnol (Argentine)
